YEAR,CONF,CONF ID,QUAD NO,QUAD ID,TEAM NO,TEAM ID,TEAM,SEED,ROUND,K TEMPO,K TEMPO RANK,KADJ T,KADJ T RANK,K OFF,KO RANK,KADJ O,KADJ O RANK,K DEF,KD RANK,KADJ D,KADJ D RANK,KADJ EM,KADJ EM RANK,BADJ EM,BADJ O,BADJ D,BARTHAG,GAMES,W,L,WIN%,EFG%,EFG%D,FTR,FTRD,TOV%,TOV%D,OREB%,DREB%,OP OREB%,OP DREB%,RAW T,2PT%,2PT%D,3PT%,3PT%D,BLK%,BLKED%,AST%,OP AST%,2PTR,3PTR,2PTRD,3PTRD,BADJ T,AVG HGT,EFF HGT,EXP,TALENT,FT%,OP FT%,PPPO,PPPD,ELITE SOS,WAB,BADJ EM RANK,BADJ O RANK,BADJ D RANK,BARTHAG RANK,EFG% RANK,EFGD% RANK,FTR RANK,FTRD RANK,TOV% RANK,TOV%D RANK,OREB% RANK,DREB% RANK,OP OREB% RANK,OP DREB% RANK,RAW T RANK,2PT% RANK,2PT%D RANK,3PT% RANK,3PT%D RANK,BLK% RANK,BLKED% RANK,AST% RANK,OP AST% RANK,2PTR RANK,3PTR RANK,2PTRD RANK,3PTRD RANK,BADJT RANK,AVG HGT RANK,EFF HGT RANK,EXP RANK,TALENT RANK,FT% RANK,OP FT% RANK,PPPO RANK,PPPD RANK,ELITE SOS RANK,RANK,PAKE,PASE,last10_adjoe,last10_adjde,last10_adjEM,last10_barthag,tourney_adjoe,tourney_adjde,tourney_adjEM,tourney_barthag
2023,SB,26.0,59.0,3.0,981.0,101.0,Louisiana Lafayette,13.0,64.0,68.6612,147.0,68.4083,130.0,109.745,42.0,112.243,57.0,102.034,143.0,104.042,146.0,8.20091,92.0,8.5,110.8,102.3,0.715,30.0,23.0,7.0,76.66666667,53.0,50.6,37.7,33.8,17.5,18.1,33.8,73.6,26.4,66.2,68.7,52.2,49.2,36.6,35.9,7.3,8.2,50.8,42.5,68.3,31.7,70.1,29.9,69.2,76.564,80.747,2.179,25.412,67.2,70.5,1.096,1.023,14.493,-0.5,89.0,52.0,152.0,91.0,59.0,184.0,36.0,245.0,134.0,172.0,31.0,83.0,83.0,31.0,145.0,88.0,143.0,49.0,284.0,259.0,126.0,172.0,24.0,49.0,316.0,354.0,10.0,124.0,265.0,83.0,136.0,109.0,320.0,124.0,46.0,156.0,169.0,,,,,,,,,,,
2023,BE,8.0,59.0,3.0,980.0,107.0,Marquette,2.0,32.0,69.6014,98.0,68.3572,135.0,113.246,12.0,119.308,8.0,100.116,95.0,97.4789,47.0,21.8296,12.0,23.0,119.0,96.0,0.922,34.0,28.0,6.0,82.35294118,56.0,51.1,27.1,29.0,15.2,22.8,26.5,67.9,32.1,73.5,69.6,58.8,50.0,34.8,35.2,8.7,9.6,59.3,58.6,58.1,41.9,62.5,37.5,69.3,77.191,80.514,1.289,59.052,72.1,69.8,1.132,1.0,30.614,7.6,10.0,4.0,47.0,11.0,8.0,211.0,317.0,119.0,25.0,19.0,245.0,320.0,320.0,245.0,101.0,5.0,174.0,139.0,257.0,173.0,259.0,17.0,332.0,299.0,66.0,174.0,193.0,118.0,152.0,107.0,344.0,31.0,171.0,83.0,14.0,97.0,28.0,,,,,,,,,,,
2023,B10,6.0,60.0,4.0,979.0,109.0,Maryland,8.0,32.0,64.5455,335.0,64.6104,312.0,109.025,56.0,114.136,35.0,97.5818,60.0,95.7662,33.0,18.3703,22.0,16.5,111.5,95.0,0.863,33.0,21.0,12.0,63.63636364,51.1,47.9,33.8,27.8,16.2,18.4,30.2,72.8,27.2,69.8,64.5,52.0,47.7,33.0,32.1,9.9,9.9,46.3,48.1,62.5,37.5,68.3,31.7,65.4,77.885,80.326,2.471,44.421,73.9,72.7,1.086,0.975,29.227,1.0,32.0,43.0,38.0,32.0,160.0,67.0,103.0,87.0,53.0,157.0,131.0,120.0,120.0,131.0,336.0,93.0,70.0,226.0,75.0,115.0,279.0,302.0,106.0,188.0,180.0,336.0,28.0,311.0,60.0,136.0,47.0,67.0,107.0,243.0,66.0,58.0,39.0,,,,,,,,,,,
2023,Amer,4.0,59.0,3.0,978.0,111.0,Memphis,8.0,64.0,72.5742,16.0,71.7989,17.0,108.548,66.0,114.701,26.0,97.6969,62.0,96.0133,35.0,18.6881,19.0,19.7,113.9,94.2,0.899,34.0,26.0,8.0,76.47058824,53.2,46.8,35.9,34.9,18.4,20.9,31.0,67.7,32.3,69.0,72.6,53.1,47.2,35.6,30.8,13.2,9.6,54.6,55.7,71.2,28.8,57.1,42.9,72.2,76.823,80.148,2.802,47.843,74.7,73.9,1.088,0.98,27.313,4.7,18.0,22.0,32.0,16.0,51.0,28.0,62.0,270.0,210.0,52.0,101.0,323.0,323.0,101.0,16.0,67.0,57.0,98.0,28.0,21.0,259.0,81.0,290.0,21.0,344.0,32.0,333.0,21.0,220.0,160.0,2.0,57.0,68.0,294.0,63.0,65.0,58.0,,,,,,,,,,,
2023,ACC,2.0,58.0,2.0,977.0,113.0,Miami FL,5.0,4.0,68.9799,128.0,68.8527,105.0,114.539,8.0,118.233,12.0,104.044,201.0,103.319,132.0,14.9148,40.0,15.9,117.3,101.4,0.842,32.0,25.0,7.0,78.125,55.0,51.3,30.0,24.1,16.4,18.1,32.0,71.0,29.0,68.0,69.0,54.9,51.8,36.8,33.6,8.8,8.4,51.6,53.2,65.4,34.6,62.3,37.7,69.5,76.786,79.358,2.099,44.964,77.6,74.5,1.147,1.042,23.676,3.7,34.0,11.0,136.0,40.0,20.0,225.0,228.0,16.0,63.0,172.0,71.0,216.0,216.0,71.0,129.0,21.0,261.0,44.0,152.0,162.0,145.0,146.0,246.0,96.0,270.0,167.0,199.0,109.0,222.0,268.0,155.0,63.0,17.0,316.0,8.0,211.0,79.0,,,,,,,,,,,
2023,B10,6.0,59.0,3.0,976.0,115.0,Michigan St.,7.0,16.0,65.387,309.0,64.9304,304.0,105.971,112.0,113.4,41.0,101.594,135.0,96.6898,40.0,16.7099,32.0,16.6,111.6,95.0,0.864,31.0,19.0,12.0,61.29032258,51.6,48.1,25.8,28.6,16.4,14.7,27.4,74.8,25.2,72.6,65.4,47.7,48.6,39.5,31.5,8.1,9.4,57.6,52.5,66.9,33.1,61.7,38.3,65.6,77.744,81.034,2.001,70.568,76.2,72.1,1.06,1.018,34.618,2.4,31.0,42.0,38.0,31.0,122.0,72.0,336.0,109.0,63.0,347.0,219.0,48.0,48.0,219.0,311.0,282.0,103.0,4.0,53.0,211.0,246.0,33.0,228.0,68.0,298.0,146.0,221.0,305.0,70.0,60.0,179.0,12.0,37.0,207.0,115.0,139.0,7.0,,,,,,,,,,,
2023,SEC,28.0,0.0,0.0,975.0,120.0,Mississippi St.,11.0,68.0,64.9893,321.0,63.8156,334.0,100.199,254.0,105.451,164.0,92.6099,7.0,91.3344,6.0,14.1161,49.0,11.6,102.4,90.8,0.799,33.0,21.0,12.0,63.63636364,46.9,46.2,34.6,27.6,19.3,22.0,35.2,71.0,29.0,64.8,65.0,50.5,46.2,26.6,30.8,11.3,7.9,59.1,58.6,65.5,34.5,56.0,44.0,64.5,77.887,81.331,2.47,32.329,64.7,71.9,0.999,0.925,28.179,0.4,69.0,193.0,9.0,63.0,328.0,20.0,83.0,77.0,261.0,23.0,16.0,216.0,216.0,16.0,321.0,179.0,34.0,363.0,28.0,67.0,97.0,19.0,332.0,93.0,274.0,18.0,346.0,335.0,59.0,38.0,48.0,97.0,346.0,195.0,256.0,7.0,52.0,,,,,,,,,,,
2023,SEC,28.0,60.0,4.0,974.0,122.0,Missouri,7.0,32.0,70.2468,69.0,69.1078,92.0,112.445,18.0,119.289,10.0,105.612,241.0,105.37,178.0,13.9186,51.0,13.7,117.5,103.8,0.806,33.0,24.0,9.0,72.72727273,55.1,52.3,29.5,35.2,16.0,24.3,26.8,62.7,37.3,73.2,70.2,55.9,51.7,36.1,35.4,8.4,6.7,56.5,57.7,56.7,43.3,55.9,44.1,70.0,76.423,79.272,2.645,21.934,75.8,75.2,1.123,1.054,28.374,3.5,54.0,10.0,188.0,59.0,18.0,275.0,243.0,277.0,47.0,5.0,234.0,363.0,363.0,234.0,71.0,13.0,255.0,74.0,268.0,193.0,26.0,47.0,322.0,319.0,47.0,17.0,347.0,79.0,283.0,281.0,16.0,113.0,43.0,339.0,19.0,237.0,50.0,,,,,,,,,,,
2023,BSky,9.0,59.0,3.0,973.0,124.0,Montana St.,14.0,64.0,67.107,223.0,66.4692,221.0,105.386,133.0,105.36,170.0,99.0737,80.0,99.6121,72.0,5.74793,110.0,7.1,104.1,97.0,0.693,32.0,23.0,9.0,71.875,50.9,49.4,44.4,35.5,17.6,20.1,25.7,74.5,25.5,74.3,67.1,52.4,48.0,32.0,34.8,8.7,5.5,49.6,39.1,66.7,33.3,65.8,34.2,67.1,77.313,80.152,2.337,12.887,76.3,74.0,1.051,0.991,13.113,-2.6,101.0,160.0,63.0,96.0,171.0,119.0,5.0,284.0,143.0,74.0,268.0,61.0,61.0,268.0,225.0,82.0,81.0,288.0,233.0,173.0,4.0,206.0,6.0,69.0,295.0,287.0,80.0,225.0,137.0,158.0,86.0,166.0,35.0,297.0,138.0,81.0,212.0,,,,,,,,,,,
2023,MWC,20.0,0.0,0.0,972.0,130.0,Nevada,11.0,68.0,66.2038,274.0,66.0568,245.0,106.46,103.0,112.039,61.0,99.3311,84.0,97.2466,42.0,14.7927,43.0,12.1,108.8,96.7,0.795,31.0,21.0,10.0,67.74193548,50.5,49.0,39.5,31.4,15.2,18.7,22.9,74.9,25.1,77.1,66.2,50.3,49.3,33.8,32.5,9.7,8.5,58.1,52.9,62.6,37.4,57.8,42.2,66.7,78.565,80.667,1.743,35.592,79.2,73.7,1.063,0.996,24.07,0.9,64.0,74.0,57.0,65.0,191.0,101.0,23.0,188.0,25.0,134.0,333.0,45.0,45.0,333.0,277.0,189.0,149.0,187.0,90.0,123.0,159.0,28.0,238.0,183.0,184.0,40.0,324.0,255.0,20.0,88.0,270.0,87.0,6.0,290.0,109.0,91.0,76.0,,,,,,,,,,,
2023,ACC,2.0,60.0,4.0,971.0,138.0,North Carolina St.,11.0,64.0,69.8214,89.0,69.1326,89.0,111.298,28.0,113.894,37.0,101.235,128.0,100.589,85.0,13.3052,55.0,15.2,113.0,97.8,0.84,33.0,23.0,10.0,69.6969697,51.8,49.8,25.3,34.0,13.6,19.1,30.7,73.4,26.6,69.3,69.9,51.5,50.6,34.9,32.2,12.1,6.4,45.0,44.9,62.4,37.6,66.5,33.5,70.1,77.043,80.902,2.24,54.561,72.0,73.4,1.115,1.009,24.085,1.1,40.0,27.0,75.0,42.0,109.0,141.0,340.0,254.0,4.0,120.0,110.0,95.0,95.0,110.0,85.0,118.0,202.0,133.0,79.0,40.0,20.0,324.0,47.0,192.0,175.0,312.0,57.0,74.0,186.0,74.0,115.0,37.0,174.0,279.0,25.0,118.0,75.0,,,,,,,,,,,
2023,Horz,14.0,58.0,2.0,970.0,146.0,Northern Kentucky,16.0,64.0,63.1624,352.0,62.0433,358.0,104.474,148.0,103.337,217.0,100.362,104.0,102.82,121.0,0.516867,161.0,0.0,101.1,101.1,0.5,32.0,20.0,12.0,62.5,49.8,51.3,27.4,30.8,17.5,23.2,31.3,67.2,32.8,68.7,63.1,47.7,48.9,35.2,36.7,8.2,7.3,54.7,60.3,59.3,40.7,61.1,38.9,62.6,76.513,79.248,2.025,3.153,70.4,70.2,1.044,1.005,10.838,-6.7,173.0,225.0,130.0,173.0,218.0,225.0,310.0,172.0,134.0,14.0,94.0,336.0,336.0,94.0,353.0,282.0,120.0,110.0,321.0,205.0,57.0,79.0,351.0,278.0,90.0,128.0,237.0,359.0,272.0,289.0,173.0,258.0,232.0,102.0,150.0,107.0,284.0,,,,,,,,,,,
2023,B10,6.0,57.0,1.0,969.0,147.0,Northwestern,7.0,32.0,65.3487,310.0,64.9195,305.0,102.638,191.0,108.511,109.0,95.4446,28.0,93.6787,13.0,14.8321,42.0,14.9,106.6,91.7,0.85,32.0,21.0,11.0,65.625,47.2,48.4,29.7,31.6,14.8,21.7,28.3,72.7,27.3,71.7,65.4,46.5,46.6,32.1,33.9,13.5,10.1,55.0,61.0,58.8,41.2,57.6,42.4,65.6,77.674,81.185,2.315,46.694,75.1,67.7,1.028,0.949,28.65,1.6,42.0,113.0,13.0,36.0,319.0,83.0,236.0,197.0,15.0,28.0,193.0,127.0,127.0,193.0,311.0,318.0,40.0,283.0,173.0,17.0,291.0,75.0,355.0,287.0,78.0,39.0,326.0,305.0,77.0,48.0,93.0,60.0,57.0,26.0,185.0,22.0,44.0,,,,,,,,,,,
2023,Sum,30.0,59.0,3.0,968.0,156.0,Oral Roberts,12.0,64.0,70.7367,47.0,70.4986,38.0,116.53,3.0,115.289,23.0,99.0034,79.0,102.04,107.0,13.2487,56.0,10.7,111.9,101.2,0.761,30.0,26.0,4.0,86.66666667,56.1,48.5,24.6,22.0,13.2,17.6,24.5,72.6,27.4,75.5,70.8,56.6,46.6,37.0,34.2,13.5,7.8,47.9,46.2,54.2,45.8,60.1,39.9,71.2,77.111,81.093,2.744,19.093,78.4,71.9,1.165,0.988,13.482,1.6,77.0,38.0,134.0,78.0,7.0,84.0,344.0,6.0,1.0,214.0,304.0,136.0,136.0,304.0,46.0,10.0,40.0,35.0,202.0,17.0,93.0,256.0,70.0,348.0,16.0,90.0,277.0,39.0,170.0,55.0,5.0,128.0,10.0,195.0,3.0,77.0,201.0,,,,,,,,,,,
2023,B10,6.0,58.0,2.0,967.0,161.0,Penn St.,10.0,32.0,64.5546,334.0,64.6096,313.0,109.964,40.0,116.826,17.0,104.26,209.0,101.79,101.0,15.0367,39.0,15.5,115.4,99.9,0.84,35.0,22.0,13.0,62.85714286,55.5,49.2,21.4,25.9,13.7,13.1,18.8,74.9,25.1,81.2,64.5,53.5,48.8,38.5,33.3,6.0,9.6,52.7,56.1,52.6,47.4,62.5,37.5,65.3,76.673,78.739,2.446,28.67,73.8,70.4,1.101,1.042,29.963,1.3,37.0,17.0,105.0,42.0,13.0,111.0,362.0,39.0,6.0,362.0,362.0,45.0,45.0,362.0,336.0,53.0,113.0,11.0,134.0,323.0,259.0,127.0,302.0,355.0,10.0,174.0,193.0,315.0,247.0,327.0,55.0,102.0,110.0,113.0,38.0,211.0,32.0,,,,,,,,,,,
2023,ACC,2.0,58.0,2.0,966.0,162.0,Pittsburgh,11.0,32.0,68.139,174.0,67.3196,174.0,111.897,22.0,115.103,24.0,103.731,192.0,103.837,142.0,11.2663,77.0,11.0,112.5,101.5,0.766,33.0,22.0,11.0,66.66666667,53.2,49.2,32.4,30.6,16.4,16.7,30.4,71.8,28.2,69.6,68.1,52.7,48.6,36.0,33.4,11.5,10.1,54.5,52.9,55.9,44.1,60.2,39.8,68.1,77.393,81.318,2.248,25.648,76.1,71.0,1.117,1.034,23.352,-0.2,76.0,32.0,140.0,76.0,51.0,111.0,142.0,166.0,63.0,271.0,122.0,173.0,173.0,122.0,177.0,74.0,103.0,81.0,142.0,56.0,291.0,84.0,238.0,333.0,34.0,94.0,273.0,175.0,125.0,39.0,110.0,108.0,39.0,149.0,23.0,188.0,82.0,,,,,,,,,,,
2023,Ivy,15.0,60.0,4.0,965.0,165.0,Princeton,15.0,16.0,68.3492,164.0,67.4503,171.0,108.055,74.0,109.093,103.0,99.565,89.0,103.527,137.0,5.5658,112.0,6.0,107.6,101.6,0.659,27.0,19.0,8.0,70.37037037,52.5,48.0,32.2,29.3,16.9,14.5,28.4,77.2,22.8,71.6,68.3,53.5,47.2,34.0,33.1,8.2,9.8,47.9,43.3,59.3,40.7,67.4,32.6,68.1,77.419,79.575,1.801,0.2,71.3,68.9,1.081,0.994,11.173,-3.2,107.0,98.0,144.0,106.0,74.0,70.0,155.0,126.0,87.0,352.0,189.0,9.0,9.0,189.0,171.0,53.0,57.0,176.0,120.0,205.0,269.0,256.0,32.0,278.0,90.0,324.0,42.0,175.0,118.0,237.0,252.0,362.0,206.0,46.0,74.0,85.0,278.0,,,,,,,,,,,
2023,BE,8.0,59.0,3.0,964.0,166.0,Providence,11.0,64.0,68.3876,163.0,66.9051,195.0,111.864,23.0,116.847,16.0,102.675,162.0,102.117,108.0,14.7305,44.0,14.5,114.9,100.4,0.825,32.0,21.0,11.0,65.625,51.5,50.0,36.8,25.5,16.9,16.9,35.2,73.3,26.7,64.8,68.4,50.9,49.6,35.1,33.9,11.5,9.6,53.4,48.2,68.4,31.6,66.1,33.9,67.7,76.505,80.255,1.89,60.631,74.5,74.4,1.12,1.023,29.545,1.1,45.0,18.0,109.0,49.0,131.0,148.0,49.0,31.0,87.0,255.0,16.0,102.0,102.0,16.0,164.0,155.0,161.0,121.0,173.0,56.0,259.0,107.0,109.0,47.0,317.0,297.0,69.0,194.0,274.0,142.0,221.0,26.0,78.0,310.0,22.0,156.0,36.0,,,,,,,,,,,
2023,B10,6.0,59.0,3.0,963.0,167.0,Purdue,1.0,64.0,64.2104,339.0,64.3846,322.0,113.435,11.0,119.362,7.0,97.4768,56.0,94.8154,26.0,24.5463,7.0,25.9,118.5,92.6,0.945,34.0,29.0,5.0,85.29411765,52.2,47.2,37.2,19.3,17.0,15.4,38.3,76.7,23.3,61.7,64.2,54.1,47.4,32.6,31.4,9.7,8.6,60.9,51.5,61.9,38.1,64.6,35.4,64.8,78.56,83.422,1.238,58.603,74.3,73.6,1.135,0.974,31.016,9.4,4.0,8.0,17.0,6.0,89.0,39.0,41.0,1.0,89.0,332.0,3.0,14.0,14.0,3.0,340.0,36.0,62.0,261.0,47.0,123.0,174.0,14.0,198.0,212.0,155.0,242.0,124.0,330.0,21.0,1.0,348.0,33.0,85.0,286.0,11.0,57.0,23.0,,,,,,,,,,,
2023,WCC,33.0,57.0,1.0,962.0,175.0,Saint Mary's,5.0,32.0,63.5736,346.0,61.7454,359.0,110.407,37.0,113.47,40.0,93.3983,10.0,91.5736,9.0,21.896,11.0,22.6,111.7,89.1,0.931,32.0,25.0,7.0,78.125,52.5,46.7,31.2,30.3,16.4,19.0,33.1,78.2,21.8,66.9,63.6,51.0,45.6,36.7,32.8,9.9,10.1,48.3,36.6,63.0,37.0,68.2,31.8,62.8,78.124,81.173,1.904,32.764,69.1,75.2,1.103,0.933,22.971,3.6,11.0,40.0,6.0,8.0,74.0,26.0,191.0,157.0,63.0,124.0,45.0,2.0,2.0,45.0,348.0,149.0,22.0,47.0,101.0,115.0,291.0,241.0,3.0,171.0,197.0,335.0,29.0,357.0,40.0,49.0,214.0,94.0,285.0,339.0,37.0,10.0,85.0,,,,,,,,,,,
2023,MWC,20.0,60.0,4.0,961.0,179.0,San Diego St.,5.0,2.0,66.5126,254.0,66.009,252.0,106.67,99.0,111.929,64.0,95.1386,23.0,91.6744,10.0,20.2549,14.0,21.2,111.3,90.1,0.919,32.0,26.0,6.0,81.25,50.1,47.5,34.3,29.4,17.6,19.6,31.7,74.2,25.8,68.3,66.5,49.4,49.9,34.4,29.2,11.3,7.9,51.9,47.2,65.1,34.9,59.9,40.1,66.8,76.704,80.193,2.718,37.236,73.6,73.6,1.064,0.952,25.602,5.8,14.0,45.0,8.0,12.0,210.0,48.0,92.0,131.0,143.0,94.0,84.0,65.0,65.0,84.0,256.0,222.0,168.0,162.0,8.0,67.0,97.0,141.0,90.0,106.0,261.0,84.0,281.0,246.0,240.0,152.0,10.0,84.0,118.0,286.0,103.0,25.0,65.0,,,,,,,,,,,
2023,OVC,22.0,0.0,0.0,960.0,188.0,Southeast Missouri St.,16.0,68.0,73.8049,3.0,72.5476,7.0,102.664,188.0,100.937,263.0,103.119,177.0,108.149,243.0,-7.21197,257.0,-8.2,98.7,106.9,0.285,33.0,17.0,16.0,51.51515152,50.0,51.6,38.3,43.6,17.3,19.0,25.3,72.1,27.9,74.7,73.8,50.0,50.8,33.3,35.3,8.5,7.7,51.1,50.7,60.2,39.8,64.5,35.5,72.9,76.034,79.105,1.876,2.128,71.8,69.0,1.028,1.034,8.545,-11.6,268.0,273.0,257.0,267.0,213.0,242.0,31.0,355.0,115.0,124.0,282.0,159.0,159.0,282.0,3.0,200.0,209.0,214.0,263.0,186.0,85.0,162.0,176.0,255.0,111.0,239.0,127.0,12.0,326.0,302.0,223.0,272.0,183.0,49.0,185.0,188.0,341.0,,,,,,,,,,,
2023,B12,7.0,57.0,1.0,959.0,197.0,TCU,6.0,32.0,70.8734,41.0,69.8117,49.0,105.499,126.0,112.366,53.0,95.5984,31.0,94.3027,20.0,18.0633,27.0,17.0,110.4,93.4,0.873,33.0,21.0,12.0,63.63636364,50.2,47.8,33.9,29.7,17.1,21.9,32.4,69.3,30.7,67.6,70.9,51.9,49.1,30.6,30.4,12.5,10.1,58.6,55.9,70.6,29.4,65.0,35.0,70.6,77.543,80.117,2.438,60.589,70.1,71.1,1.057,0.955,32.804,2.3,27.0,58.0,26.0,26.0,204.0,60.0,98.0,140.0,97.0,25.0,59.0,288.0,288.0,59.0,44.0,98.0,138.0,341.0,21.0,34.0,291.0,20.0,297.0,27.0,338.0,262.0,107.0,49.0,96.0,166.0,57.0,27.0,250.0,155.0,124.0,32.0,12.0,,,,,,,,,,,
2023,SEC,28.0,59.0,3.0,958.0,199.0,Tennessee,4.0,16.0,66.2411,271.0,65.5272,278.0,108.476,68.0,112.675,49.0,87.5278,2.0,87.97,2.0,24.7052,5.0,24.9,111.1,86.2,0.949,33.0,23.0,10.0,69.6969697,50.3,42.4,30.9,34.9,18.1,22.2,36.8,73.1,26.9,63.2,66.2,51.0,44.6,32.9,26.2,11.8,8.5,66.2,50.1,59.6,40.4,58.4,41.6,66.3,77.428,81.781,1.911,60.04,71.4,72.2,1.08,0.873,28.429,2.8,6.0,48.0,1.0,4.0,198.0,2.0,203.0,270.0,179.0,21.0,5.0,110.0,110.0,5.0,277.0,149.0,9.0,236.0,1.0,50.0,159.0,2.0,160.0,268.0,96.0,50.0,316.0,277.0,116.0,17.0,211.0,29.0,204.0,215.0,76.0,2.0,48.0,,,,,,,,,,,
2023,B12,7.0,58.0,2.0,957.0,200.0,Texas,2.0,8.0,70.3477,66.0,69.1219,91.0,109.362,51.0,116.581,18.0,94.4193,17.0,92.0106,11.0,24.5707,6.0,23.0,114.6,91.6,0.929,34.0,26.0,8.0,76.47058824,52.7,47.8,31.5,34.5,16.5,22.8,28.3,70.6,29.4,71.7,70.3,53.8,47.2,33.9,32.7,10.1,8.3,57.1,48.3,65.0,35.0,64.6,35.4,69.5,76.509,79.32,2.221,67.877,75.2,72.4,1.095,0.948,34.531,7.6,10.0,20.0,12.0,9.0,70.0,60.0,178.0,257.0,66.0,19.0,193.0,230.0,230.0,193.0,69.0,47.0,57.0,180.0,97.0,102.0,137.0,38.0,113.0,110.0,257.0,242.0,124.0,109.0,273.0,275.0,125.0,16.0,53.0,229.0,50.0,20.0,8.0,,,,,,,,,,,
2023,SEC,28.0,58.0,2.0,956.0,201.0,Texas A&M,7.0,64.0,67.3544,212.0,66.1613,237.0,108.864,62.0,114.483,30.0,98.0857,66.0,96.1997,37.0,18.2834,25.0,18.4,113.2,94.8,0.885,34.0,25.0,9.0,73.52941176,49.0,47.9,45.9,35.1,18.3,21.0,36.6,69.6,30.4,63.4,67.4,49.0,47.4,32.8,32.3,7.9,11.2,52.8,59.3,66.3,33.7,54.1,45.9,67.0,76.682,79.793,2.182,48.574,75.9,70.4,1.087,0.983,27.473,3.7,21.0,26.0,36.0,22.0,261.0,67.0,3.0,274.0,203.0,46.0,6.0,273.0,273.0,6.0,212.0,243.0,62.0,246.0,84.0,225.0,338.0,124.0,340.0,79.0,287.0,12.0,352.0,230.0,245.0,210.0,135.0,52.0,41.0,113.0,65.0,68.0,57.0,,,,,,,,,,,
2023,Slnd,29.0,60.0,4.0,955.0,202.0,Texas A&M Corpus Chris,16.0,64.0,70.668,53.0,69.2572,80.0,109.864,41.0,107.367,137.0,102.144,147.0,107.592,229.0,-0.22505,170.0,-1.8,104.4,106.2,0.451,29.0,19.0,10.0,65.51724138,51.2,52.4,34.4,38.6,18.0,20.9,32.5,72.1,27.9,67.5,70.7,49.0,54.1,36.9,33.3,4.5,8.6,55.8,55.8,65.1,34.9,58.9,41.1,69.9,75.074,78.271,2.721,3.833,80.0,69.1,1.098,1.023,9.546,-6.0,194.0,155.0,243.0,193.0,152.0,282.0,90.0,320.0,165.0,52.0,58.0,159.0,159.0,58.0,53.0,243.0,330.0,40.0,134.0,354.0,174.0,59.0,293.0,106.0,261.0,63.0,302.0,86.0,359.0,351.0,9.0,255.0,2.0,52.0,43.0,156.0,323.0,,,,,,,,,,,
2023,SWAC,31.0,0.0,0.0,954.0,203.0,Texas Southern,16.0,68.0,70.7133,49.0,69.324,76.0,94.0655,342.0,96.5543,330.0,101.105,119.0,106.264,196.0,-9.71,285.0,-9.5,94.8,104.3,0.25,32.0,12.0,20.0,37.5,46.2,49.3,34.9,38.1,20.3,18.5,29.3,72.3,27.7,70.7,70.7,47.4,48.7,28.7,33.6,8.1,8.1,44.3,47.2,71.9,28.1,65.1,34.9,70.1,77.198,80.341,1.762,6.519,66.0,70.9,0.939,1.008,14.83,-13.5,284.0,330.0,198.0,291.0,336.0,116.0,75.0,316.0,313.0,149.0,158.0,148.0,148.0,158.0,53.0,293.0,106.0,360.0,152.0,211.0,112.0,338.0,90.0,16.0,348.0,265.0,101.0,74.0,151.0,134.0,263.0,228.0,335.0,145.0,345.0,115.0,157.0,,,,,,,,,,,
2023,BW,11.0,60.0,4.0,953.0,210.0,UC Santa Barbara,14.0,64.0,65.2422,313.0,64.9567,302.0,109.642,46.0,111.335,71.0,100.429,106.0,104.693,163.0,6.6422,102.0,4.7,108.7,104.0,0.624,32.0,25.0,7.0,78.125,54.2,49.8,34.9,29.2,16.8,18.7,26.6,73.9,26.1,73.4,65.2,54.8,48.9,35.1,34.5,6.6,6.1,52.9,48.5,70.9,29.1,68.9,31.1,65.4,77.86,80.922,2.238,33.348,73.7,75.2,1.096,1.004,10.607,-1.4,119.0,76.0,193.0,120.0,31.0,141.0,75.0,121.0,79.0,134.0,240.0,76.0,76.0,240.0,317.0,25.0,120.0,121.0,219.0,299.0,13.0,123.0,117.0,24.0,341.0,341.0,23.0,311.0,62.0,71.0,117.0,91.0,114.0,339.0,46.0,105.0,289.0,,,,,,,,,,,
2023,P12,24.0,57.0,1.0,952.0,212.0,UCLA,2.0,16.0,67.3147,213.0,66.2741,230.0,109.714,44.0,114.875,25.0,89.6305,3.0,87.2423,1.0,27.6323,2.0,25.8,113.2,87.4,0.951,34.0,29.0,5.0,85.29411765,50.9,46.8,27.1,27.6,15.3,23.6,33.7,72.4,27.6,66.3,67.3,50.4,46.8,34.7,31.1,11.9,6.3,50.9,51.3,70.9,29.1,60.7,39.3,67.0,76.923,80.224,1.868,83.585,72.2,69.7,1.098,0.896,28.811,8.5,5.0,26.0,2.0,3.0,171.0,28.0,317.0,77.0,28.0,11.0,33.0,147.0,147.0,33.0,216.0,186.0,46.0,145.0,34.0,49.0,16.0,169.0,194.0,24.0,341.0,112.0,254.0,230.0,203.0,148.0,227.0,4.0,169.0,79.0,43.0,3.0,42.0,,,,,,,,,,,
